titoloFile,dataReport,hrefFile,titoloPagina,url
Friuli Venezia Giulia,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Friuli-Venezia_Giulia_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Lazio,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lazio_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Liguria,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Liguria_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Lombardia,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lombardia_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Marche,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Marche_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Molise,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Molise_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
PA Bolzano,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Bolzano_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
PA Trento,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Trento_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Piemonte,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Piemonte_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Puglia,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Puglia_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Sardegna,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sardegna_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Sicilia,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sicilia_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Toscana,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Toscana_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Umbria,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Umbria_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Valle D'Aosta,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_ValledAosta_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Veneto,20201020,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Veneto_20201020.pdf,"Monitoraggio settimanale Covid-19, report 12-18 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5137
Abruzzo,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Abruzzo_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Basilicata,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Basilicata_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Calabria,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Calabria_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Campania,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Campania_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Emilia Romagna,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Emilia-Romagna_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Friuli Venezia Giulia,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Friuli-Venezia_Giulia_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Lazio,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lazio_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Liguria,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Liguria_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Lombardia,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lombardia_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Marche,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Marche_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Molise,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Molise_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
PA Bolzano,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Bolzano_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
PA Trento,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Trento_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Piemonte,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Piemonte_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Puglia,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Puglia_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Sardegna,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sardegna_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Sicilia,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sicilia_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Toscana,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Toscana_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Umbria,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Umbria_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Valle D'Aosta,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_ValledAosta_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Veneto,20201027,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Veneto_20201027.pdf,"Monitoraggio settimanale Covid-19, report 19 - 25 ottobre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5146
Abruzzo,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Abruzzo_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Basilicata,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Basilicata_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Calabria,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Calabria_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Campania,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Campania_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Emilia Romagna,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Emilia-Romagna_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Friuli Venezia Giulia,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Friuli-Venezia_Giulia_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Lazio,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lazio_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Liguria,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Liguria_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Lombardia,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lombardia_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Marche,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Marche_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Molise,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Molise_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
PA Bolzano,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Bolzano_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
PA Trento,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Trento_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Piemonte,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Piemonte_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Puglia,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Puglia_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Sardegna,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sardegna_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Sicilia,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sicilia_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Toscana,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Toscana_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Umbria,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Umbria_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Valle D'Aosta,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_ValledAosta_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Veneto,20201107,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Veneto_20201107.pdf,"Monitoraggio settimanale Covid-19, report 26 ottobre - 1 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5157
Abruzzo,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Abruzzo_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Basilicata,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Basilicata_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Calabria,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Calabria_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Campania,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Campania_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Emilia Romagna,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Emilia-Romagna_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Friuli Venezia Giulia,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Friuli-Venezia_Giulia_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Lazio,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lazio_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Liguria,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Liguria_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Lombardia,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lombardia_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Marche,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Marche_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Molise,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Molise_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
PA Bolzano,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Bolzano_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
PA Trento,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Trento_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Piemonte,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Piemonte_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Puglia,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Puglia_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Sardegna,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sardegna_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Sicilia,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sicilia_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Toscana,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Toscana_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Umbria,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Umbria_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Valle D'Aosta,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_ValledAosta_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Veneto,20201111,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Veneto_20201111.pdf,"Monitoraggio settimanale Covid-19, report 2 - 8 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5169
Abruzzo,20201118,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Abruzzo_20201118.pdf,"Monitoraggio settimanale Covid-19, report 9 - 15 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5182
Basilicata,20201118,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Basilicata_20201118.pdf,"Monitoraggio settimanale Covid-19, report 9 - 15 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5182
Calabria,20201118,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Calabria_20201118.pdf,"Monitoraggio settimanale Covid-19, report 9 - 15 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5182
Campania,20201118,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Campania_20201118.pdf,"Monitoraggio settimanale Covid-19, report 9 - 15 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5182
Emilia Romagna,20201118,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Emilia-Romagna_20201118.pdf,"Monitoraggio settimanale Covid-19, report 9 - 15 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5182
Friuli Venezia Giulia,20201118,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Friuli-Venezia_Giulia_20201118.pdf,"Monitoraggio settimanale Covid-19, report 9 - 15 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5182
Lazio,20201118,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lazio_20201118.pdf,"Monitoraggio settimanale Covid-19, report 9 - 15 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5182
Liguria,20201118,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Liguria_20201118.pdf,"Monitoraggio settimanale Covid-19, report 9 - 15 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5182
Lombardia,20201118,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lombardia_20201118.pdf,"Monitoraggio settimanale Covid-19, report 9 - 15 novembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5182
