date,type,author,title,path,datetime,URL,tag
04/01/22,"Circolari, linee guida",Italia,CIRCOLARE n.11254 del 29.05.2020 “Linee di indirizzo organizzative per il potenziamento della rete ospedaliera per emergenza Covid-19”,/content/dam/sogei-ng/documenti/Min-Sal-circolare-11254_potenziamento-rete-ospedaliera_29-mag-20.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Min-Sal-circolare-11254_potenziamento-rete-ospedaliera_29-mag-20.pdf,
04/01/22,Altro,Italia,Circolare n.11254 del 29 maggio 2020,/content/dam/sogei-ng/documenti/Min-Sal-circolare-11254_potenziamento-rete-ospedaliera_29-mag-20.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Min-Sal-circolare-11254_potenziamento-rete-ospedaliera_29-mag-20.pdf,
04/01/22,"Circolari, linee guida",,Circolare n.11254 del 29.05.2020 “Linee di indirizzo organizzative per il potenziamento della rete ospedaliera per emergenza Covid-19”,,2022-01-04,https://italiadomani.gov.it,
04/01/22,"Circolari, linee guida",,Circolare n.11254 del 29.05.2020 “Linee di indirizzo organizzative per il potenziamento della rete ospedaliera per emergenza Covid-19”,/content/dam/sogei-ng/documenti/Min-Sal-circolare-11254_potenziamento-rete-ospedaliera_29-mag-20.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Min-Sal-circolare-11254_potenziamento-rete-ospedaliera_29-mag-20.pdf,
04/01/22,Altro,Italia,Documentazione della misura M1C1-23 – Fondi integrati per la competitività delle imprese turistiche,/content/dam/sogei-ng/documenti/Allegato%201_CDPI%20SGR_Comunicazione-politiche-di-investimento.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato%201_CDPI%20SGR_Comunicazione-politiche-di-investimento.pdf,
04/01/22,Altro,Italia,Documentazione della misura M1C3-8 - Hub del turismo digitale,/content/dam/sogei-ng/documenti/Allegato%203c-Dashboard-Manuale-Utente.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato%203c-Dashboard-Manuale-Utente.pdf,
04/01/22,"Circolari, linee guida",Italia,Linee di indirizzo organizzative per il potenziamento della rete ospedaliera per emergenza COVID-19,,2022-01-04,https://italiadomani.gov.it,
04/01/22,"Circolari, linee guida",Italia,Linee di indirizzo organizzative per il potenziamento della rete ospedaliera per emergenza COVID-19,/content/dam/sogei-ng/documenti/Allegato-1-Circolare-DGPROGS-DGRUPS-29-5-20-Linee-guida.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato-1-Circolare-DGPROGS-DGRUPS-29-5-20-Linee-guida.pdf,
04/01/22,Altro,Italia,Linee di indirizzo organizzative per il potenziamento della rete ospedaliera per emergenza COVID-19,/content/dam/sogei-ng/documenti/Allegato-1-Circolare-DGPROGS-DGRUPS-29-5-20-Linee-guida.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato-1-Circolare-DGPROGS-DGRUPS-29-5-20-Linee-guida.pdf,
04/01/22,Altro,,"M1C1-23 - Investimento 4.2 - ""Fondi integrati per la competitività delle imprese turistiche"" - Documentazione relativa alla misura",,2022-01-04,https://italiadomani.gov.it,
04/01/22,Altro,,"M1C1-23 - Investimento 4.2 - ""Fondi integrati per la competitività delle imprese turistiche"" - Documentazione relativa alla misura",/content/dam/sogei-ng/documenti/Allegato%201_CDPI%20SGR_Comunicazione-politiche-di-investimento.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato%201_CDPI%20SGR_Comunicazione-politiche-di-investimento.pdf,
04/01/22,Altro,Italia,"M1C1-23 - Investimento 4.2 - ""Fondi integrati per la competitività delle imprese turistiche"" - Documentazione relativa alla misura",/content/dam/sogei-ng/documenti/Allegato%201_CDPI%20SGR_Comunicazione-politiche-di-investimento.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato%201_CDPI%20SGR_Comunicazione-politiche-di-investimento.pdf,
04/01/22,Altro,,"M1C3-8 - Investimento 4.1 - ""Hub del turismo digitale"" - Documentazione relativa alla misura",,2022-01-04,https://italiadomani.gov.it,
04/01/22,Altro,,"M1C3-8 - Investimento 4.1 - ""Hub del turismo digitale"" - Documentazione relativa alla misura",/content/dam/sogei-ng/documenti/Allegato%203c-Dashboard-Manuale-Utente.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato%203c-Dashboard-Manuale-Utente.pdf,
04/01/22,Altro,Italia,"M1C3-8 - Investimento 4.1 - ""Hub del turismo digitale"" - Documentazione relativa alla misura",/content/dam/sogei-ng/documenti/Allegato%203c-Dashboard-Manuale-Utente.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato%203c-Dashboard-Manuale-Utente.pdf,
04/01/22,Altro,,"M6C2 ""Riordino della rete ospedaliera in emergenza COVID-19 _Dotazione posti letto"" - Manuale utente",,2022-01-04,https://italiadomani.gov.it,
04/01/22,Altro,,"M6C2 ""Riordino della rete ospedaliera in emergenza COVID-19 _Dotazione posti letto"" - Manuale utente",/content/dam/sogei-ng/documenti/Allegato-2-Circolare-DGPROGS-DGRUPS-29-5-20-MANUALE-UTENTE-REGIONE.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato-2-Circolare-DGPROGS-DGRUPS-29-5-20-MANUALE-UTENTE-REGIONE.pdf,
04/01/22,Altro,Italia,"M6C2 ""Riordino della rete ospedaliera in emergenza COVID-19 _Dotazione posti letto"" - Manuale utente",/content/dam/sogei-ng/documenti/Allegato-2-Circolare-DGPROGS-DGRUPS-29-5-20-MANUALE-UTENTE-REGIONE.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato-2-Circolare-DGPROGS-DGRUPS-29-5-20-MANUALE-UTENTE-REGIONE.pdf,
04/01/22,Altro,Italia,Manuale Utente - Riordino della rete ospedaliera in emergenza COVID-19 – Dotazione posti letto,/content/dam/sogei-ng/documenti/Allegato-2-Circolare-DGPROGS-DGRUPS-29-5-20-MANUALE-UTENTE-REGIONE.pdf,2022-01-04,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato-2-Circolare-DGPROGS-DGRUPS-29-5-20-MANUALE-UTENTE-REGIONE.pdf,
31/12/21,Decreti amministrativi e regolamenti,Italia,"D.M. MUR n.1320 del 17.12.2021 ""Incremento del valore delle borse di studio e requisiti di eleggibilità""",/content/dam/sogei-ng/documenti/doc-31-12/D.M_1320_17.12.2021.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/doc-31-12/D.M_1320_17.12.2021.pdf,
31/12/21,Decreti amministrativi e regolamenti,Italia,DPCM del 23.12.2021 di approvazione Programma di controllo dell’inquinamento atmosferico,/content/dam/sogei-ng/documenti/doc-31-12/DPCM%20inquinamento%20atmosferico.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/doc-31-12/DPCM%20inquinamento%20atmosferico.pdf,
31/12/21,Decreti e Regolamenti,Italia,DPCM di approvazione Programma di controllo dell’inquinamento atmosferico del 23.12.2021,/content/dam/sogei-ng/documenti/doc-31-12/DPCM%20inquinamento%20atmosferico.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/doc-31-12/DPCM%20inquinamento%20atmosferico.pdf,
31/12/21,Decreti e Regolamenti,Italia,DPR Sportello Unico Doganale e dei Controlli,/content/dam/sogei-ng/documenti/doc-31-12/DPR%20SUDOCO.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/doc-31-12/DPR%20SUDOCO.pdf,
31/12/21,Decreti e Regolamenti,Italia,Decreto Ministeriale 1320 del 17.12.2021,/content/dam/sogei-ng/documenti/doc-31-12/D.M_1320_17.12.2021.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/doc-31-12/D.M_1320_17.12.2021.pdf,
31/12/21,Decreti e Regolamenti,Italia,Decreto del 24.11.2021 di adozione del fondo a sostegno dell’imprenditorialità femminile,/content/dam/sogei-ng/documenti/doc-31-12/Decreto%20del%2024.11.2021%20imprenditorialita%20femminile.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/doc-31-12/Decreto%20del%2024.11.2021%20imprenditorialita%20femminile.pdf,
31/12/21,Circolari,Italia,Documentazione della misura M1C1-26 - Investimento 5.1: Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,/content/dam/sogei-ng/documenti/circolare-1---pnrr-394-2021---transizione-digitale-ed-ecologica.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/circolare-1---pnrr-394-2021---transizione-digitale-ed-ecologica.pdf,
31/12/21,Circolari,Italia,Fondo 394/81 - Circolare n. 1/PNRR/394/2021,/content/dam/sogei-ng/documenti/circolare-1---pnrr-394-2021---transizione-digitale-ed-ecologica.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/circolare-1---pnrr-394-2021---transizione-digitale-ed-ecologica.pdf,
31/12/21,Circolari,Italia,Fondo 394/81 - Circolare n. 2/PNRR/394/2021,/content/dam/sogei-ng/documenti/Allegato-3-pnrr-394-2021-ecommerce.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Allegato-3-pnrr-394-2021-ecommerce.pdf,
31/12/21,Circolari,Italia,Fondo 394/81 - Circolare n. 3/PNRR/394/2021,/content/dam/sogei-ng/documenti/circolare-3---pnrr-394-2021---fiere-e-mostre.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/circolare-3---pnrr-394-2021---fiere-e-mostre.pdf,
31/12/21,Altro,Italia,Relazione per orientare le azioni di governo volte a ridurre l’Evasione fiscale derivante da omessa fatturazione,/content/dam/sogei-ng/documenti/Relazione-per-orientare-le-azioni-di-governo-volte-a-ridurre-l-Evasione-fiscale-derivante-da-omessa-fatturazione.pdf,2021-12-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Relazione-per-orientare-le-azioni-di-governo-volte-a-ridurre-l-Evasione-fiscale-derivante-da-omessa-fatturazione.pdf,
30/12/21,Dati PNRR e Piano Complementare,Italia,Base giuridica del Piano Nazionale Complementare,/content/dam/sogei-ng/documenti/DL06-05-2021_n59.pdf,2021-12-30,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/DL06-05-2021_n59.pdf,Fondo Complementare
30/12/21,Decreti e Regolamenti,Italia,Guida operativa Do No Significant Harm (DNSH),/content/dam/sogei-ng/dnsh/doc-guida-operativa/20211221_Guida%20operativa%20del%20principio%20DNSH.pdf,2021-12-30,https://italiadomani.gov.it/content/dam/sogei-ng/dnsh/doc-guida-operativa/20211221_Guida%20operativa%20del%20principio%20DNSH.pdf,Green;Investimenti
30/12/21,Altro,Italia,I Piani territoriali delle Regioni,/content/dam/sogei-ng/documenti/piano_territoriale_v1/Abruzzo.pdf,2021-12-30,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/piano_territoriale_v1/Abruzzo.pdf,Attuazione;Enti Locali
30/12/21,Dati PNRR e Piano Complementare,Italia,Report sugli adempimenti e le attività del PNC,/content/dam/sogei-ng/documenti/documentazione-pnc/PNC%20-%20report%2030%20settembre%202021.pdf,2021-12-30,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/documentazione-pnc/PNC%20-%20report%2030%20settembre%202021.pdf,Fondo Complementare
28/12/21,Altro,Italia,Contributi delle amministrazioni alla Relazione al Parlamento sullo stato di attuazione del Piano Nazionale di Ripresa e Resilienza,/content/dam/sogei-ng/documenti/contributo--del-ministero-delle-infrastrutture-e-della-mobilità-sostenibili--alla-relazione-al-parlamento-sullo-stato-di-attuazione-del-piano-nazionale-di-ripresa-e-resilienza/1_PNRR_MIMS.pdf,2021-12-28,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/contributo--del-ministero-delle-infrastrutture-e-della-mobilità-sostenibili--alla-relazione-al-parlamento-sullo-stato-di-attuazione-del-piano-nazionale-di-ripresa-e-resilienza/1_PNRR_MIMS.pdf,Attuazione;Investimenti;Milestone;Monitoraggio;Obiettivi;Open Data;Piano di Ripresa e Resilienza;Recovery Fund;Rendicontazione;Riforme;Target;Traguardi
28/12/21,Altro,Italia,Contributo [del Ministero delle Infrastrutture e della Mobilità Sostenibili] alla Relazione al Parlamento sullo stato di attuazione del Piano Nazionale di Ripresa e Resilienza,/content/dam/sogei-ng/documenti/contributo--del-ministero-delle-infrastrutture-e-della-mobilità-sostenibili--alla-relazione-al-parlamento-sullo-stato-di-attuazione-del-piano-nazionale-di-ripresa-e-resilienza/1_PNRR_MIMS.pdf,2021-12-28,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/contributo--del-ministero-delle-infrastrutture-e-della-mobilità-sostenibili--alla-relazione-al-parlamento-sullo-stato-di-attuazione-del-piano-nazionale-di-ripresa-e-resilienza/1_PNRR_MIMS.pdf,Attuazione;Investimenti;Milestone;Monitoraggio;Obiettivi;Open Data;Piano di Ripresa e Resilienza;Recovery Fund;Rendicontazione;Riforme;Target;Traguardi
23/12/21,Altro,Italia,Relazione al Parlamento sullo stato di attuazione del Piano Nazionale di Ripresa e Resilienza,/content/dam/sogei-ng/documenti/23.12.21%20Relazione%20al%20Parlamento%20sullo%20stato%20di%20attuazione%20del%20Piano%20Nazionale%20di%20Ripresa%20e%20Resilienza_def.pdf,2021-12-23,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/23.12.21%20Relazione%20al%20Parlamento%20sullo%20stato%20di%20attuazione%20del%20Piano%20Nazionale%20di%20Ripresa%20e%20Resilienza_def.pdf,Attuazione;Investimenti;Milestone;Monitoraggio;Obiettivi;Open Data;Piano di Ripresa e Resilienza;Recovery Fund;Rendicontazione;Riforme;Target;Traguardi
23/12/21,Altro,Italia,Relazione al Parlamento sullo stato di attuazione del Piano Nazionale di Ripresa e Resilienza,/content/dam/sogei-ng/documenti/Relazione%20al%20Parlamento%20sullo%20stato%20di%20attuazione%20del%20Piano%20Nazionale%20di%20Ripresa%20e%20Resilienza.pdf,2021-12-23,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Relazione%20al%20Parlamento%20sullo%20stato%20di%20attuazione%20del%20Piano%20Nazionale%20di%20Ripresa%20e%20Resilienza.pdf,Attuazione;Investimenti;Milestone;Monitoraggio;Obiettivi;Open Data;Piano di Ripresa e Resilienza;Recovery Fund;Rendicontazione;Riforme;Target;Traguardi
23/12/21,Altro,Italia,Relazione al Parlamento sullo stato di attuazione del Piano Nazionale di Ripresa e Resilienza,/content/dam/sogei-ng/documenti/Relazione%20al%20Parlamento%20sullo%20stato%20di%20attuazione%20del%20Piano%20Nazionale%20di%20Ripresa%20e%20Resilienza.pdf,2021-12-23,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Relazione%20al%20Parlamento%20sullo%20stato%20di%20attuazione%20del%20Piano%20Nazionale%20di%20Ripresa%20e%20Resilienza.pdf,Attuazione;Investimenti;Monitoraggio;Obiettivi;Piano di Ripresa e Resilienza;Recovery Fund;Rendicontazione;Riforme;Traguardi;Open Data;Target;Milestone
23/11/21,Decreti e Regolamenti,Italia,"DPCM su modalità, tempistiche e strumenti per la rilevazione dei dati – 15 settembre 2021",/content/dam/sogei-ng/documenti/DPCM-15%20sett%202021%20Rilevazione%20dei%20Dati%20di%20Attuazione%20Finanziaria%20Fisica%20e%20Procedurale%20per%20singolo%20progetto%20del%20PNRR.pdf,2021-11-23,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/DPCM-15%20sett%202021%20Rilevazione%20dei%20Dati%20di%20Attuazione%20Finanziaria%20Fisica%20e%20Procedurale%20per%20singolo%20progetto%20del%20PNRR.pdf,Attuazione;Linee Guida;Monitoraggio
23/11/21,Decreti e Regolamenti,Italia,"DPCM su modalità, tempistiche e strumenti per la rilevazione dei dati – 15 settembre 2021",/content/dam/sogei-ng/documenti/DPCM-15%20sett%202021%20Rilevazione%20dei%20Dati%20di%20Attuazione%20Finanziaria%20Fisica%20e%20Procedurale%20per%20singolo%20progetto%20del%20PNRR.pdf,2021-11-23,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/DPCM-15%20sett%202021%20Rilevazione%20dei%20Dati%20di%20Attuazione%20Finanziaria%20Fisica%20e%20Procedurale%20per%20singolo%20progetto%20del%20PNRR.pdf,Monitoraggio;Attuazione;Linee Guida
19/11/21,Altro,Italia,Le slide dell'iniziativa 'I Comuni e le Città nel Pnrr: le risorse e le sfide’,/content/dam/sogei-ng/documenti/COMUNI%20E%20LE%20CITTÀ%20NEL%20PNRR.pptx,2021-11-19,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/COMUNI%20E%20LE%20CITTÀ%20NEL%20PNRR.pptx,Attuazione;Enti Locali;Green;Presentazioni;Province;Regioni
19/11/21,Altro,Italia,Le slide dell'iniziativa 'I Comuni e le Città nel Pnrr: le risorse e le sfide’,/content/dam/sogei-ng/documenti/COMUNI%20E%20LE%20CITTÀ%20NEL%20PNRR_def%20(2).pptx,2021-11-19,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/COMUNI%20E%20LE%20CITTÀ%20NEL%20PNRR_def%20(2).pptx,Green;Digital;Attuazione;Enti Locali;Regioni;Province;Presentazioni
29/10/21,Circolari,Italia,Modulo per comunicazione di Bandi e Avvisi da parte di Amministrazioni Titolari,/content/dam/sogei-ng/documenti/Bandi_PNRR-controllo_dati-1029.docx,2021-10-29,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Bandi_PNRR-controllo_dati-1029.docx,Attuazione;Investimenti;Bandi e Avvisi
07/10/21,Linee Guida,Italia,Linee guida per le iniziative di sistema della Missione 4 Componente 2,/content/dam/sogei-ng/documenti/Decreto%20Ministeriale%20n.1141%20del%2007-10-2021%20-%20Linee%20Guida_MUR_PNRR_M4C2.pdf,2021-10-07,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Decreto%20Ministeriale%20n.1141%20del%2007-10-2021%20-%20Linee%20Guida_MUR_PNRR_M4C2.pdf,Linee Guida;Ricerca;Università
30/09/21,Altro,Italia,Quadro PNRR (aggiornato al 30.09.21),/content/dam/sogei-ng/documenti/Quadro%20PNRR_(aggiornato%20al%2030.09.2021).csv,2021-09-30,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Quadro%20PNRR_(aggiornato%20al%2030.09.2021).csv,Attuazione;Monitoraggio;Piano di Ripresa e Resilienza;Open Data
30/09/21,Altro,Italia,Quadro PNRR e Piano Complementare (aggiornato al 30.09.21),/content/dam/sogei-ng/documenti/Quadro%20PNRR-Piano%20Complementare_aggiornato%20al%2030.09.2021.csv,2021-09-30,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Quadro%20PNRR-Piano%20Complementare_aggiornato%20al%2030.09.2021.csv,Attuazione;Monitoraggio;Open Data
13/08/21,Altro,Italia,Il Piano Commericale RFI - Edizione speciale PNRR,/content/dam/sogei-ng/documenti/Piano_Commerciale_ed.PNRR_rev_13_agosto_2021.pdf,2021-08-13,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/Piano_Commerciale_ed.PNRR_rev_13_agosto_2021.pdf,Ferrovie;Green;Mobilità;Presentazioni;Trasporti
06/08/21,Decreti e Regolamenti,Italia,Decreto del Ministro dell’Economia e delle Finanze - 6 agosto 2021,/content/dam/sogei-ng/documenti/decreto%20MEF%206-8-21%20assegnazione%20fondi%20PNRR.pdf,2021-08-06,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/decreto%20MEF%206-8-21%20assegnazione%20fondi%20PNRR.pdf,Obiettivi;Recovery Fund;Rendicontazione;Traguardi
15/07/21,Altro,Italia,PNRR - Traguardi e Obiettivi per rata semestrale,/content/dam/sogei-ng/documenti/PNRR-Traguardi%20e%20Obiettivi%20per%20rata%20semestrale.csv,2021-07-15,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/PNRR-Traguardi%20e%20Obiettivi%20per%20rata%20semestrale.csv,Attuazione;Investimenti;Monitoraggio;Obiettivi;Riforme;Traguardi;Open Data
12/07/21,Altro,Italia,"Traguardi, obiettivi e scadenze per il monitoraggio e l'attuazione degli interventi del PNRR",/content/dam/sogei-ng/documenti/20211007_T1_UENaz_codificato_ITA.csv,2021-07-12,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/20211007_T1_UENaz_codificato_ITA.csv,Attuazione;Investimenti;Monitoraggio;Obiettivi;Riforme;Traguardi;Open Data
06/07/21,Decreti e Regolamenti,Italia,"LEGGE 1 luglio 2021, n. 101",/content/dam/sogei-ng/documenti/LEGGE_1_luglio_2021_n_101.pdf,2021-07-06,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/LEGGE_1_luglio_2021_n_101.pdf,Fondo Complementare;Investimenti;Normativa;Piano di Ripresa e Resilienza
02/07/21,Decreti e Regolamenti,Italia,Il principio del Do No Significant Harm (DNSH) nel Piano Nazionale di Ripresa e Resilienza,/content/dam/sogei-ng/documenti/DNSH_Nota%20divulgativa.docx,2021-07-02,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/DNSH_Nota%20divulgativa.docx,Green;Investimenti
02/07/21,Decreti e Regolamenti,Italia,Il principio del Do No Significant Harm (DNSH) nel Piano Nazionale di Ripresa e Resilienza,/content/dam/sogei-ng/documenti/DNSH_Nota%20divulgativa1.docx,2021-07-02,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/DNSH_Nota%20divulgativa1.docx,Green;Investimenti
22/06/21,Decreti e Regolamenti,Unione Europea,ALLEGATO della decisione di esecuzione del Consiglio relativa all'approvazione della valutazione del piano per la ripresa e la resilienza dell'Italia,/content/dam/sogei-ng/documenti/20210708_Annex_CID_IT%20Doc%2010160_21%20Prot.450.pdf,2021-06-22,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/20210708_Annex_CID_IT%20Doc%2010160_21%20Prot.450.pdf,Digital;Green;Risorse
22/06/21,Decreti e Regolamenti,Unione Europea,DECISIONE DI ESECUZIONE DEL CONSIGLIO relativa all'approvazione della valutazione del piano per la ripresa e la resilienza dell'Italia,/content/dam/sogei-ng/documenti/20210706_CID_IT%20Doc%2010160_21%20Prot.451.pdf,2021-06-22,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/20210706_CID_IT%20Doc%2010160_21%20Prot.451.pdf,Digital;Green;Risorse
22/06/21,Altro,Unione Europea,Documento di lavoro dei servizi della commissione: Analisi del piano per la ripresa e la resilienza dell'Italia,/content/dam/sogei-ng/documenti/CELEX_52021SC0165_IT_TXT.pdf,2021-06-22,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/CELEX_52021SC0165_IT_TXT.pdf,Digital;Green
22/06/21,Altro,Unione Europea,Questions and answers: European Commission endorses Italy's €191.5 billion recovery and resilience plan (ENG version),/content/dam/sogei-ng/documenti/questions_and_answers_european_commission_endorses_italy_s_191.5_billion_recovery_and_resilience_plan_en%20(1).pdf,2021-06-22,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/questions_and_answers_european_commission_endorses_italy_s_191.5_billion_recovery_and_resilience_plan_en%20(1).pdf,Linee Guida
21/06/21,Altro,Unione Europea,Valutazione dei piani di ripresa e resilienza - Italia,/content/dam/sogei-ng/documenti/italy-recovery-resilience-factsheet_it.pdf,2021-06-21,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/italy-recovery-resilience-factsheet_it.pdf,Attuazione;Digital;Green;Presentazioni
09/06/21,Decreti e Regolamenti,Italia,"DECRETO - LEGGE 9 giugno 2021, n. 80",/content/dam/sogei-ng/documenti/DL09-06-2021_n80.pdf,2021-06-09,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/DL09-06-2021_n80.pdf,Concorsi;Digital;Giustizia;Pubblica Amministrazione
06/06/21,Decreti e Regolamenti,Italia,"DECRETO - LEGGE 6 maggio 2021, n. 59",/content/dam/sogei-ng/documenti/DL06-05-2021_n59.pdf,2021-06-06,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/DL06-05-2021_n59.pdf,Fondo Complementare;Investimenti
31/05/21,Decreti e Regolamenti,Italia,"DECRETO - LEGGE 31 maggio 2021, n. 77",/content/dam/sogei-ng/documenti/DL31-05-2021_n77.pdf,2021-05-31,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/DL31-05-2021_n77.pdf,Governance;Monitoraggio;Semplificazione Normativa
28/05/21,Decreti e Regolamenti,Unione Europea,Proposta di REGOLAMENTO DEL PARLAMENTO EUROPEO E DEL CONSIGLIO che istituisce un dispositivo per la ripresa e la resilienza,/content/dam/sogei-ng/documenti/COM_2020_408_final_IT.pdf,2021-05-28,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/COM_2020_408_final_IT.pdf,Piano di Ripresa e Resilienza
30/04/21,Altro,Italia,Piano Nazionale di Ripresa e Resilienza,/content/dam/sogei-ng/documenti/PNRR%20Aggiornato.pdf,2021-04-30,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/PNRR%20Aggiornato.pdf,Digital;Green;Investimenti;Obiettivi;Presentazioni;Priorità;Riforme;Traguardi
12/02/21,Decreti e Regolamenti,Unione Europea,REGOLAMENTO DEL PARLAMENTO EUROPEO E DEL CONSIGLIO che istituisce il dispositivo per la ripresa e la resilienza,/content/dam/sogei-ng/documenti/CELEX_32021R0241_IT_TXT.pdf,2021-02-12,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/CELEX_32021R0241_IT_TXT.pdf,Investimenti;Piano di Ripresa e Resilienza
30/12/20,Decreti e Regolamenti,Italia,"LEGGE 30 dicembre 2020, n. 178",/content/dam/sogei-ng/documenti/L30-12-2021_n178.pdf,2020-12-30,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/L30-12-2021_n178.pdf,Investimenti;Normativa
20/05/20,Altro,Unione Europea,Raccomandazione del Consiglio sul programma nazionale di riforma 2020 dell'Italia e che foruma un parere del Consiglio sul programma di stabilità 2020 dell'Italia,/content/dam/sogei-ng/documenti/CELEX_52020DC0512_IT_TXT.pdf,2020-05-20,https://italiadomani.gov.it/content/dam/sogei-ng/documenti/CELEX_52020DC0512_IT_TXT.pdf,Investimenti;Riforme
